,sqft,beds,baths,lot_size,year_built,address,property_type,neighborhood,borough,sale_price
1243,1450.0,3.0,2.0,-1.0,1963,225 E 57th St Apt 5F,-1,Midtown East,New York,1295000.0
1244,750.0,1.0,1.0,2200.0,1925,810 Church Rd,Single Family Home,Broad Channel,New York,281000.0
1245,800.0,1.0,1.0,-1.0,-1,458 Neptune Ave Apt 6S,-1,Coney Island,Brooklyn,330000.0
1246,1200.0,-1.0,3.0,1223.0,1935,1627 84th St,Multi-Family Home,Bensonhurst,Brooklyn,845000.0
1247,1446.0,2.0,2.0,-1.0,2006,325 Fifth Ave Unit 38B,-1,NoMad,Manhattan,2100000.0
1248,-1.0,1.0,1.0,-1.0,1910,334 E 77th St Apt 17,-1,Upper East Side,Manhattan,550000.0
1249,-1.0,2.0,2.0,-1.0,1978,311 E 83rd St Apt 3A,-1,Upper East Side,Manhattan,1495000.0
1250,-1.0,0.0,1.0,-1.0,1968,300 E 40th St Apt 33G,-1,Murray Hill,Manhattan,665000.0
1251,1050.0,2.0,2.0,-1.0,1914,2166 Broadway Apt 4A,-1,Upper West Side,Manhattan,1075000.0
1252,-1.0,2.0,1.0,-1.0,1965,651 Vanderbilt St Apt 7B,-1,Windsor Terrace,Brooklyn,711000.0
1253,-1.0,1.0,1.0,-1.0,1927,1701 Albemarle Rd Apt E10,-1,Flatbush,Brooklyn,595000.0
1254,1092.0,3.0,2.5,1300.0,2001,110 Broad St Unit B,-1,Stapleton,Staten Island,438000.0
1255,-1.0,1.0,1.0,-1.0,1960,16 W 16th St Apt 11HS,-1,Union Square,Manhattan,940000.0
1256,2500.0,5.0,3.0,2000.0,1970,1933 Stillwell Ave,Multi-Family Home,Gravesend,Brooklyn,1350000.0
1257,422.0,0.0,1.0,-1.0,2021,3 Court Sq Apt 507,-1,Long Island City,Queens,677161.0
1258,650.0,1.0,1.0,-1.0,2019,23-43 31st Rd Unit 4A,-1,Long Island City,Queens,769000.0
1259,1890.0,3.0,2.5,1584.0,1977,246 Grasmere Dr,Single Family Home,Grasmere,Staten Island,558000.0
1260,1011.0,1.0,1.5,-1.0,1994,111 W 67th St Ph 2B,-1,-1,Manhattan,3250000.0
1261,-1.0,3.0,1.5,18.0,1989,549 Schenck Ave Unit 120,-1,East New York,Brooklyn,500000.0
1262,1340.0,1.0,1.0,-1.0,1926,360 W 36th St Apt 5NE,-1,Garment District,Manhattan,1325000.0
1263,1188.0,3.0,1.0,1742.0,1950,166-64 22 Ave,Single Family Home,Clearview,Queens,725000.0
1264,-1.0,5.0,3.0,2178.0,1901,1494 Putnam Ave,Multi-Family Home,Bushwick,Brooklyn,1158986.0
1265,-1.0,3.0,1.5,1742.0,1920,94-15 75th St,Single Family Home,Ozone Park,New York,440000.0
1266,1620.0,2.0,2.5,-1.0,1858,401 Hicks St Unit B1,-1,Cobble Hill,Brooklyn,1601000.0
1267,-1.0,3.0,1.0,-1.0,1940,140 E 2nd St Apt 6S,-1,Windsor Terrace,Brooklyn,765000.0
1268,1328.0,4.0,2.5,2614.0,1920,99-06 158th Ave,Single Family Home,Howard Beach,New York,680000.0
1269,-1.0,1.0,1.0,-1.0,1920,160-15 Powells Cove Blvd Unit A201,-1,Whitestone,New York,249500.0
1270,-1.0,2.0,2.0,-1.0,1964,165 E 32nd St Apt 19C,-1,Kips Bay,Manhattan,1695000.0
1271,-1.0,3.0,1.0,-1.0,1950,17-34 166 St Unit 4-149,-1,Whitestone,Queens,405000.0
1272,300.0,0.0,1.0,-1.0,1927,321 E 43rd St Apt 403,-1,Midtown East,New York,285000.0
1273,-1.0,1.0,1.0,-1.0,1952,15-45 159 St Unit 6-55,-1,Whitestone,Queens,232000.0
1274,-1.0,9.0,3.0,2178.0,1910,1252 Hancock St,Multi-Family Home,Bushwick,Brooklyn,1075000.0
1275,1732.0,-1.0,3.0,1512.0,1940,1730 63rd St,Multi-Family Home,Borough Park,Brooklyn,972800.0
1276,0.0,-1.0,-1.0,-1.0,-1,6722 150th St # 407A,-1,Kew Gardens Hills,Queens,-1.0
1277,0.0,-1.0,-1.0,-1.0,-1,135 Ocean Pkwy Apt 15C,-1,Kensington,Brooklyn,-1.0
1278,0.0,-1.0,-1.0,-1.0,-1,160 E 38th St Apt 20E,-1,Murray Hill,Manhattan,-1.0
1279,0.0,-1.0,-1.0,-1.0,-1,125 Ocean Ave Apt 4D,-1,Flatbush,Brooklyn,-1.0
1280,0.0,-1.0,-1.0,-1.0,-1,240 W 75th St Apt 9B,-1,Upper West Side,Manhattan,-1.0
1281,0.0,-1.0,-1.0,-1.0,-1,436 Sterling Pl Apt 3,-1,Prospect Heights,Brooklyn,-1.0
1282,0.0,-1.0,-1.0,-1.0,-1,21511 48th Ave Apt 2B,-1,Bayside,New York,-1.0
1283,0.0,-1.0,-1.0,-1.0,-1,5620 Netherland Ave Apt 5D,-1,North Riverdale,Bronx,-1.0
1284,-1.0,0.0,0.0,-1.0,1935,1171 Grant Ave,Single Family Home,Concourse,Bronx,475000.0
1285,0.0,-1.0,-1.0,-1.0,-1,3534 77th St # 5I,-1,Flushing,Queens,-1.0
1286,0.0,-1.0,-1.0,-1.0,-1,2928 W 5th St Apt 9R,-1,Coney Island,Brooklyn,-1.0
1287,0.0,-1.0,-1.0,-1.0,-1,500 Grand St # B11F,-1,Lower East Side,Manhattan,-1.0
1288,0.0,-1.0,-1.0,-1.0,-1,3215 Netherland Ave Apt 1B,-1,Riverdale,Bronx,-1.0
1289,0.0,-1.0,-1.0,-1.0,-1,685 W End Ave # 11E,-1,Upper West Side,Manhattan,-1.0
1290,0.0,-1.0,-1.0,-1.0,-1,8340 Austin St Apt 4X,-1,Kew Gardens,New York,-1.0
1291,2697.0,3.0,3.5,-1.0,2019,301 E 80th St Unit 26A,-1,Upper East Side,Manhattan,6450000.0
1292,0.0,-1.0,-1.0,-1.0,-1,153 Bennett Ave Apt 6D,-1,Washington Heights,Manhattan,-1.0
1293,0.0,-1.0,-1.0,-1.0,-1,175 W 93rd St Apt 4H,-1,Upper West Side,Manhattan,-1.0
1294,0.0,-1.0,-1.0,-1.0,-1,24617 57th Dr # F5,-1,Douglaston,Queens,-1.0
1295,0.0,-1.0,-1.0,-1.0,-1,64 E 91st St Apt 2,-1,Upper East Side,Manhattan,-1.0
1296,0.0,-1.0,-1.0,-1.0,-1,240 E 76th St Apt 6G,-1,-1,Manhattan,-1.0
1297,0.0,-1.0,-1.0,-1.0,-1,1701 Albemarle Rd # 000E15,-1,Flatbush,Brooklyn,-1.0
1298,0.0,-1.0,-1.0,-1.0,-1,451 Clinton Ave Apt 2E,-1,Clinton Hill,Brooklyn,-1.0
1299,0.0,-1.0,-1.0,-1.0,-1,245 E 25th St Apt 2J,-1,Kips Bay,Manhattan,-1.0
1300,-1.0,1.0,1.0,-1.0,-1,21 Butler Pl Apt 1D,-1,Prospect Heights,Brooklyn,535000.0
1301,3511.0,5.0,4.5,5108.0,2015,15 Starr Ave,Single Family Home,West Brighton,Staten Island,1050000.0
1302,0.0,-1.0,-1.0,-1.0,-1,6960 108th St Apt 618,-1,Forest Hills,New York,-1.0
1303,0.0,-1.0,-1.0,-1.0,-1,14411 77th Rd # 11B,-1,Kew Gardens Hills,Queens,-1.0
1304,0.0,-1.0,-1.0,-1.0,-1,5715 Mosholu Ave Apt 4A,-1,Riverdale,Bronx,-1.0
1305,2700.0,4.0,2.5,5480.0,1970,39 Fern Ave,Single Family Home,Great Kills,Staten Island,880000.0
1306,3180.0,3.0,-1.0,5600.0,1990,44 Butler St,Single Family Home,Charleston,Staten Island,975000.0
1307,2256.0,3.0,2.5,3800.0,1980,27 Sharon Ln,Single Family Home,Woodrow,Staten Island,885000.0
1308,2327.0,3.0,2.5,4326.0,1970,157 Paulding Ave,Single Family Home,Bulls Head,Staten Island,830000.0
1309,1925.0,3.0,3.5,5500.0,1970,124 9th St,Single Family Home,New Dorp,Staten Island,862000.0
1310,1408.0,4.0,-1.0,2700.0,1980,102 Goller Pl,Single Family Home,Bulls Head,Staten Island,750000.0
1311,2164.0,-1.0,2.0,2755.0,1975,217 Armstrong Ave,Multi-Family Home,Great Kills,Staten Island,699000.0
1312,1304.0,3.0,1.5,1360.0,1965,135 Roman Ave,Single Family Home,Bulls Head,Staten Island,635000.0
1313,1176.0,3.0,1.5,2400.0,1997,163 Oakdale St,Single Family Home,Great Kills,Staten Island,630000.0
1314,1440.0,3.0,2.0,2400.0,1997,22 Winston St,Single Family Home,Eltingville,Staten Island,579988.0
1315,1632.0,4.0,2.5,2000.0,1920,1506 Albany Ave,Single Family Home,East Flatbush,Brooklyn,720000.0
1316,1200.0,3.0,2.0,7020.0,1955,4176 Richmond Ave,Single Family Home,Eltingville,Staten Island,600000.0
1317,952.0,3.0,1.0,1300.0,1920,4 Chestnut St,Single Family Home,Stapleton,Staten Island,364000.0
1318,1440.0,3.0,1.5,2100.0,1984,55 Ironwood St,Single Family Home,Great Kills,Staten Island,540000.0
1319,1404.0,4.0,3.0,4650.0,1965,96 Linwood Ave,Single Family Home,South Beach,Staten Island,740000.0
1320,1938.0,5.0,3.0,1783.0,1940,1408 Troy Ave,Multi-Family Home,East Flatbush,Brooklyn,775000.0
1321,1216.0,3.0,2.0,2000.0,1940,132-29 83rd St,Single Family Home,Ozone Park,New York,630000.0
1322,1984.0,4.0,2.5,4050.0,1982,353 Great Kills Rd,Single Family Home,Great Kills,Staten Island,760000.0
1323,1144.0,3.0,2.0,40075.236800000006,1960,14 McLaughlin St,Single Family Home,South Beach,Staten Island,650000.0
1324,1750.0,3.0,-1.0,2980.0,1920,26 Gotham Ave,Single Family Home,Gerritsen Beach,Brooklyn,675000.0
1325,1930.0,3.0,2.5,-1.0,2007,2152 81st St Apt 1A,-1,Bensonhurst,Brooklyn,780000.0
1326,780.0,3.0,1.0,2000.0,1925,192 Kiswick St,Single Family Home,Midland Beach,Staten Island,350000.0
1327,1615.0,2.0,2.5,-1.0,2017,100 Barrow St Apt 6D,-1,West Village,Manhattan,3650000.0
1328,1800.0,3.0,2.0,3600.0,1987,2966 Gerritsen Ave,Multi-Family Home,Gerritsen Beach,Brooklyn,720000.0
1329,654.0,1.0,1.0,-1.0,1983,219-11 67 Ave Unit A,-1,Bayside,New York,445000.0
1330,3248.0,4.0,2.5,-1.0,1901,1092 Prospect Pl,Multi-Family Home,Crown Heights,Brooklyn,1925000.0
1331,1452.0,2.0,1.0,5300.0,1945,91 Tuckahoe Ave,Single Family Home,Huguenot,Staten Island,525000.0
1332,-1.0,2.0,1.0,-1.0,1926,150 Joralemon St Apt 5B,-1,Brooklyn Heights,Brooklyn,850000.0
1333,7120.0,5.0,-1.0,2000.0,1857,100 Pierrepont St,Condo,Brooklyn Heights,Brooklyn,6995000.0
1334,864.0,3.0,2.0,4000.0,1950,144 Jefferson Ave,Single Family Home,Grant City,Staten Island,550000.0
1335,550.0,1.0,1.0,-1.0,1981,9989 Shore Rd Apt 16C,-1,Bay Ridge,Brooklyn,320000.0
1336,1200.0,3.0,2.0,-1.0,2006,2955 Brighton 7 St Unit 3B,-1,Brighton Beach,Brooklyn,695000.0
1337,-1.0,0.0,1.0,-1.0,1954,60 E 9th St Apt 401,-1,Greenwich Village,Manhattan,420000.0
1338,1350.0,3.0,2.5,1848.0,1997,21 Bentley Ln,Single Family Home,Tottenville,Staten Island,610000.0
1339,-1.0,3.0,2.0,-1.0,1955,420 E 64th St Apt W11DE,-1,Upper East Side,Manhattan,2195000.0
1340,2160.0,5.0,3.5,-1.0,1925,2506 E 24th St,Multi-Family Home,Sheepshead Bay,Brooklyn,1286500.0
1341,1489.0,2.0,2.5,-1.0,2019,50 Bridge Park Dr Apt 17D,-1,Brooklyn Heights,Brooklyn,2700000.0
1342,-1.0,3.0,4.5,-1.0,1910,33 Greene St Apt 3E,-1,SoHo,Manhattan,6495000.0
1343,1645.0,3.0,2.5,1500.0,2020,75 Rome Ave,Single Family Home,Concord,Staten Island,625000.0
1344,663.0,1.0,1.0,-1.0,1900,320 57th St Apt 3B,-1,Sunset Park,Brooklyn,419000.0
1345,1600.0,4.0,2.0,2000.0,1925,944 E 28th St,Single Family Home,Midwood,Brooklyn,775000.0
1346,-1.0,0.0,1.0,-1.0,1938,75 Bank St Apt 5P,-1,West Village,Manhattan,530000.0
1347,-1.0,1.0,1.0,-1.0,1959,165 W End Ave Apt 9A,-1,Upper West Side,Manhattan,749000.0
1348,655.0,3.0,1.5,655.0,2012,5418 3rd Ave Apt 3C,-1,Sunset Park,Brooklyn,530000.0
1349,500.0,0.0,1.0,-1.0,1931,10 Park Ave Unit 3C,-1,Murray Hill,Manhattan,510000.0
1350,1380.0,3.0,1.5,2300.0,1965,122 Maybury Ave,Single Family Home,Great Kills,Staten Island,595000.0
1351,1360.0,3.0,2.0,2808.0,1985,434 Clifton Ave,Single Family Home,Rosebank,Staten Island,485000.0
1352,1540.0,-1.0,2.0,3000.0,1950,10202 Avenue L,Multi-Family Home,Canarsie,Brooklyn,630000.0
1353,-1.0,1.0,1.0,-1.0,1920,334 E 83rd St Apt 4W,-1,Upper East Side,Manhattan,525000.0
1354,2450.0,5.0,4.0,-1.0,1924,416 Ocean Ave Apt 14,-1,Flatbush,Brooklyn,1295000.0
1355,-1.0,0.0,1.0,-1.0,1930,9 S Oxford St Apt 5,-1,Fort Greene,Brooklyn,439000.0
1356,550.0,0.0,1.0,-1.0,1964,200 E 27th St Apt 7J,-1,Kips Bay,Manhattan,499900.0
1357,875.0,1.0,1.5,-1.0,2001,845 United Nations Plz Apt 12C,-1,Midtown East,New York,1175100.0
1358,-1.0,1.0,1.5,-1.0,1978,331 W 14th St Ph A,-1,Chelsea,Manhattan,915000.0
1359,-1.0,2.0,1.0,-1.0,1960,155 E 38th St Apt 11K,-1,Murray Hill,Manhattan,996000.0
1360,800.0,1.0,1.0,-1.0,1958,405 E 63rd St Apt 4L,-1,Upper East Side,Manhattan,560000.0
1361,-1.0,0.0,1.0,-1.0,1930,240 E 32nd St Apt 4C,-1,Kips Bay,Manhattan,390000.0
1362,-1.0,0.0,1.0,-1.0,1963,160 W End Ave Apt 14M,-1,Upper West Side,Manhattan,490000.0
1363,550.0,1.0,1.0,-1.0,1964,220 E 57th St Apt 3K,-1,Midtown East,New York,400000.0
1364,-1.0,1.0,1.0,-1.0,1931,338 Prospect Pl Apt 3B,-1,Prospect Heights,Brooklyn,625000.0
1365,2364.0,4.0,-1.0,2200.0,1910,681 E 240th St,Multi-Family Home,Wakefield,Bronx,340000.0
1366,-1.0,0.0,1.0,-1.0,1929,457 W 57th St Unit 309,-1,Hell's Kitchen,Manhattan,250000.0
1367,-1.0,2.0,1.0,3920.0,1930,164-22 76th Rd,Single Family Home,Hillcrest,Queens,815000.0
1368,1153.0,3.0,2.0,3920.0,1950,136-13 243rd St,Single Family Home,Rosedale,New York,600000.0
1369,850.0,1.0,1.0,-1.0,1973,118-17 Union Tpke Unit 2G,-1,Forest Hills,Queens,280000.0
1370,930.0,2.0,1.0,-1.0,1929,48-35 43rd St Unit 7A,-1,Long Island City,New York,599000.0
1371,-1.0,2.0,1.0,-1.0,1950,69-89 136th St Unit 1507,-1,Kew Gardens Hills,Queens,315000.0
1372,-1.0,2.0,1.5,-1.0,1964,65-15 Alderton St Unit 6E,-1,Flushing,Queens,325000.0
1373,-1.0,3.0,1.5,1742.0,1940,141-22 70th Rd,Single Family Home,Kew Gardens Hills,Queens,797000.0
1374,2244.0,5.0,3.5,3920.0,2009,147-24 21st Ave,Multi-Family Home,Whitestone,New York,1370000.0
1375,1428.0,3.0,2.5,2614.0,1920,61-51 56th Dr,Multi-Family Home,Maspeth,New York,915000.0
1376,-1.0,6.0,2.0,2178.0,1996,105-24 171st Pl,Multi-Family Home,Jamaica,New York,592500.0
1377,-1.0,0.0,0.0,2133.0,1955,2327 Brigham St,Single Family Home,Sheepshead Bay,Brooklyn,700000.0
1378,-1.0,5.0,2.5,2178.0,1935,37-23 102nd St,Multi-Family Home,Corona,New York,1165000.0
1379,-1.0,2.0,1.0,-1.0,1952,61-32 Little Neck Pkwy,Condo,Little Neck,New York,290000.0
1380,-1.0,1.0,1.0,-1.0,1958,87-15 165th St Unit 4E,-1,Jamaica Hills,Queens,110000.0
1381,1552.0,3.0,2.0,3049.0,1920,219-28 138th Rd,Single Family Home,Laurelton,Queens,580000.0
1382,2500.0,5.0,-1.0,2178.0,1901,505 E 182nd St,Multi-Family Home,East Tremont,Bronx,734000.0
1383,0.0,-1.0,-1.0,-1.0,-1,108 E 86th St Apt 12S,-1,Upper East Side,Manhattan,-1.0
1384,0.0,-1.0,-1.0,-1.0,-1,132 E 35th St # 9L,-1,Murray Hill,Manhattan,-1.0
1385,0.0,-1.0,-1.0,-1.0,-1,66 Crosby St Apt 5F,-1,SoHo,Manhattan,-1.0
1386,0.0,-1.0,-1.0,-1.0,-1,25159 61st Ave # 685,-1,Little Neck,Queens,-1.0
1387,0.0,-1.0,-1.0,-1.0,-1,24568 62nd Ave # F1,-1,Douglaston,Queens,-1.0
1388,0.0,-1.0,-1.0,-1.0,-1,11701 Park Ln S Apt C3C,-1,Forest Park,New York,-1.0
1389,0.0,-1.0,-1.0,-1.0,-1,2465 38th St Apt 6C,-1,Long Island City,Queens,-1.0
1390,0.0,-1.0,-1.0,-1.0,-1,8511 Lefferts Blvd Apt 4B,-1,Kew Gardens,New York,-1.0
1391,0.0,-1.0,-1.0,-1.0,-1,2465 38th St Apt 5C,-1,Long Island City,Queens,-1.0
1392,0.0,-1.0,-1.0,-1.0,-1,180 W End Ave Apt 30N,-1,Upper West Side,Manhattan,-1.0
1393,0.0,-1.0,-1.0,-1.0,-1,16636 17th Rd # 3112,-1,Clearview,Queens,-1.0
1394,0.0,-1.0,-1.0,-1.0,-1,290 W 232nd St Apt 6B,-1,Kingsbridge,Bronx,-1.0
1395,0.0,-1.0,-1.0,-1.0,-1,1805 215th St Apt 16G,-1,Bayside,New York,-1.0
1396,0.0,-1.0,-1.0,-1.0,-1,169 E 78th St Apt 1D,-1,Upper East Side,Manhattan,-1.0
1397,0.0,-1.0,-1.0,-1.0,-1,860 W 181st St Apt 64,-1,Washington Heights,Manhattan,-1.0
1398,0.0,-1.0,-1.0,-1.0,-1,108 E 91st St Apt 8A,-1,Upper East Side,Manhattan,-1.0
1399,0.0,-1.0,-1.0,-1.0,-1,310 Riverside Dr Apt 816,-1,Upper West Side,Manhattan,-1.0
1400,0.0,-1.0,-1.0,-1.0,-1,6726 218th St,Condo,Bayside,New York,-1.0
1401,0.0,-1.0,-1.0,-1.0,-1,10325 68th Ave Apt 2E,-1,Rego Park,New York,-1.0
1402,0.0,-1.0,-1.0,-1.0,-1,15 W 12th St # 9FG,-1,Greenwich Village,Manhattan,-1.0
1403,0.0,-1.0,-1.0,-1.0,-1,246 Cornelia St Apt D5,-1,Bushwick,Brooklyn,-1.0
1404,0.0,-1.0,-1.0,-1.0,-1,440 E 62nd St Apt 2D,-1,Upper East Side,Manhattan,-1.0
1405,0.0,-1.0,-1.0,-1.0,-1,570 Grand St Apt H706,-1,Lower East Side,Manhattan,-1.0
1406,0.0,-1.0,-1.0,-1.0,-1,196 E 75th St # 12AB,-1,Upper East Side,Manhattan,-1.0
1407,0.0,-1.0,-1.0,-1.0,-1,1777 Madison Ave Apt 41,-1,Harlem,Manhattan,-1.0
1408,0.0,-1.0,-1.0,-1.0,-1,201 E 25th St Apt 17F,-1,Kips Bay,Manhattan,-1.0
1409,0.0,-1.0,-1.0,-1.0,-1,8440 153rd Ave Apt 1E,-1,Howard Beach,New York,-1.0
1410,0.0,-1.0,-1.0,-1.0,-1,15020 71st Ave Apt 5K,-1,Kew Gardens Hills,Queens,-1.0
1411,0.0,-1.0,-1.0,-1.0,-1,15 W 12th St # 9FG,-1,Greenwich Village,Manhattan,-1.0
1412,0.0,-1.0,-1.0,-1.0,-1,720 Park Ave # SR5,-1,Upper East Side,Manhattan,-1.0
1413,0.0,-1.0,-1.0,-1.0,-1,2465 38th St Apt 4B,-1,Long Island City,Queens,-1.0
1414,0.0,-1.0,-1.0,-1.0,-1,2465 38th St Apt 3B,-1,Long Island City,Queens,-1.0
1415,0.0,-1.0,-1.0,-1.0,-1,7635 113th St Apt 3K,-1,Forest Hills,New York,-1.0
1416,0.0,-1.0,-1.0,-1.0,-1,2025 Broadway Apt 20C,-1,Upper West Side,Manhattan,-1.0
1417,0.0,-1.0,-1.0,-1.0,-1,159 Madison Ave Apt 6A,-1,NoMad,Manhattan,-1.0
1418,0.0,-1.0,-1.0,-1.0,-1,29 W 15th St # 5,-1,Union Square,Manhattan,-1.0
1419,0.0,-1.0,-1.0,-1.0,-1,370 E 76th St Apt A901,-1,Upper East Side,Manhattan,-1.0
1420,0.0,-1.0,-1.0,-1.0,-1,800 Grand Concourse Apt Lan,-1,Concourse Village,Bronx,-1.0
1421,0.0,-1.0,-1.0,-1.0,-1,230 Jay St Apt 9F,-1,Downtown Brooklyn,New York,-1.0
1422,0.0,-1.0,-1.0,-1.0,-1,24251 61st Ave # B27,-1,Douglaston,Queens,-1.0
1423,0.0,-1.0,-1.0,-1.0,-1,333 E 55th St Apt 12A,-1,Midtown East,New York,-1.0
1424,0.0,-1.0,-1.0,-1.0,-1,150 E 49th St Apt 7D,-1,Midtown East,New York,-1.0
1425,0.0,-1.0,-1.0,-1.0,-1,720 Park Ave # 23C,-1,Upper East Side,Manhattan,-1.0
1426,0.0,-1.0,-1.0,-1.0,-1,190 E Mosholu Pkwy S,Condo,West Bronx,Bronx,-1.0
1427,0.0,-1.0,-1.0,-1.0,-1,2465 38th St Apt 8B,-1,Long Island City,Queens,-1.0
1428,0.0,-1.0,-1.0,-1.0,-1,2465 38th St Apt 2C,-1,Long Island City,Queens,-1.0
1429,1435.0,3.0,1.5,2880.0,2017,23 Neutral Ave,Single Family Home,New Dorp Beach,Staten Island,560000.0
1430,2390.0,3.0,1.5,2475.0,1985,658 Travis Ave,Single Family Home,New Springville,Staten Island,768000.0
1431,1332.0,3.0,-1.0,3045.0,1976,22 Watkins Ave,Single Family Home,Eltingville,Staten Island,630000.0
1432,1600.0,3.0,2.5,2509.0,1997,296 Candon Ave,Single Family Home,Rossville,Staten Island,665000.0
1433,1292.0,3.0,4.5,1620.0,1986,51 Locust Ct,Single Family Home,Rossville,Staten Island,505000.0
1434,1800.0,3.0,3.5,2516.0,1990,1212 S Railroad Ave,Single Family Home,Grant City,Staten Island,660000.0
1435,1400.0,3.0,1.5,1230.0,1993,21 Deborah Loop,Condo,Annadale,Staten Island,490000.0
1436,1940.0,3.0,2.5,2800.0,1995,44 Notus Ave,Condo,Eltingville,Staten Island,620000.0
1437,2839.0,4.0,4.0,2298.0,1984,24 Cottonwood Ct,Single Family Home,Great Kills,Staten Island,680000.0
1438,905.0,2.0,1.0,905.0,1972,890 Armstrong Ave Apt 2-3,-1,Eltingville,Staten Island,308000.0
1439,1440.0,3.0,1.5,2400.0,1930,1831 E 38th St,Single Family Home,Marine Park,Brooklyn,785000.0
1440,1600.0,3.0,1.5,3741.0,1980,908 Stafford Ave,Single Family Home,Woodrow,Staten Island,760000.0
1441,1000.0,3.0,-1.0,1420.0,1996,74 Eunice Pl,Single Family Home,Graniteville,Staten Island,465000.0
1442,3000.0,5.0,4.0,-1.0,1910,245 W 132nd St,Multi-Family Home,Harlem,Manhattan,2400000.0
1443,3013.0,3.0,4.0,-1.0,1890,345 W 13th St Unit TH1,-1,West Village,Manhattan,5400000.0
1444,1524.0,3.0,2.0,1600.0,1935,2616 Avenue V,Single Family Home,Sheepshead Bay,Brooklyn,782000.0
1445,1500.0,3.0,2.0,1242.0,1991,222 Norway Ave,Condo,South Beach,Staten Island,635000.0
1446,3695.0,5.0,4.5,-1.0,2008,400 W 12th St Unit 9AB,-1,-1,Manhattan,13000000.0
1447,-1.0,2.0,2.0,-1.0,1966,555 Kappock St Apt 25G,-1,Riverdale,Bronx,349000.0
1448,1920.0,-1.0,1.5,1888.0,1955,1825 Shore Pkwy,Multi-Family Home,Gravesend,Brooklyn,970000.0
1449,2230.0,4.0,2.0,3870.0,1970,264 Getz Ave,Single Family Home,Eltingville,Staten Island,690000.0
1450,1302.0,3.0,2.0,-1.0,1998,21 Cove Ln Apt 1C,-1,Bergen Beach,Brooklyn,605000.0
1451,1318.0,4.0,2.0,1318.0,1987,161 Lamped Loop Unit A54,-1,New Springville,Staten Island,465000.0
1452,1383.0,2.0,2.0,1050.0,1992,24 Crown Ct,Condo,Annadale,Staten Island,470000.0
1453,2350.0,3.0,3.0,-1.0,1930,160 Central Park S Unit 1001,-1,Theater District,Manhattan,7500000.0
1454,980.0,2.0,1.0,-1.0,1957,90 LA Salle St Apt 2A,-1,Harlem,Manhattan,652500.0
1455,-1.0,2.0,2.0,-1.0,1987,250 W 89th St Apt 3M,-1,Upper West Side,Manhattan,985000.0
1456,-1.0,1.0,1.0,-1.0,1964,165 Christopher St Apt 5D,-1,West Village,Manhattan,895000.0
1457,3672.0,6.0,5.0,-1.0,1899,139 S Oxford St,Multi-Family Home,Fort Greene,Brooklyn,3500000.0
1458,1436.0,3.0,2.0,-1.0,1900,160 Carroll St Apt 3,-1,Carroll Gardens,Brooklyn,2350000.0
1459,-1.0,1.0,1.0,-1.0,1910,15 E 10th St Apt 4D,-1,Greenwich Village,Manhattan,1150000.0
1460,750.0,1.0,1.0,-1.0,-1,2260 Burnett St Apt 1J,-1,Gerritsen Beach,Brooklyn,172500.0
1461,1187.0,3.0,2.0,-1.0,2016,13-33 Jackson Ave Unit 3G,-1,Long Island City,Queens,1395000.0
1462,-1.0,2.0,2.0,-1.0,1870,333 W 22nd St Apt 4D,-1,Chelsea,Manhattan,1595000.0
1463,1100.0,2.0,2.0,-1.0,2017,11-30 45th Rd Unit 2E,-1,Long Island City,Queens,1600000.0
1464,840.0,1.0,1.0,4000.0,1925,9-11 Hempstead Ave,Single Family Home,Midland Beach,Staten Island,455000.0
1465,850.0,2.0,2.0,-1.0,2020,1673 Ocean Ave Unit 2A,-1,Midwood,Brooklyn,540000.0
1466,900.0,1.0,1.0,-1.0,1964,200 E 27th St Apt 10W,-1,Kips Bay,Manhattan,850000.0
1467,1188.0,2.0,1.5,-1.0,1965,1215 Avenue M Apt 6G,-1,Midwood,Brooklyn,295000.0
1468,1300.0,3.0,2.0,-1.0,1905,277 Washington Ave Unit 4JI,-1,Clinton Hill,Brooklyn,1199000.0
1469,948.0,1.0,2.0,-1.0,2005,18 W 48th St Apt 3B,-1,Midtown East,New York,1020000.0
1470,-1.0,1.0,1.0,-1.0,1931,57 Thompson St Apt 3E,-1,SoHo,Manhattan,615000.0
1471,-1.0,1.0,1.0,-1.0,1908,11 W 81st St Ph C,-1,Upper West Side,Manhattan,862000.0
1472,1150.0,2.0,2.0,-1.0,1940,385 E 18th St Apt 6M,-1,Flatbush,Brooklyn,890000.0
1473,-1.0,2.0,1.0,-1.0,1962,13 W 13th St Apt 3JS,-1,Greenwich Village,Manhattan,1050000.0
1474,-1.0,2.0,1.0,-1.0,1965,1160 Third Ave Unit 7D,-1,Upper East Side,Manhattan,599000.0
1475,1146.0,2.0,2.0,-1.0,2008,475 Sterling Pl Apt 5A,-1,Prospect Heights,Brooklyn,1500000.0
1476,2140.0,-1.0,3.0,2003.0,1935,621 59th St,Multi-Family Home,Sunset Park,Brooklyn,1390000.0
1477,-1.0,0.0,1.0,-1.0,1955,63 E 9th St Apt 7C,-1,Greenwich Village,Manhattan,670000.0
1478,-1.0,2.0,1.5,-1.0,1925,322 W 72nd St Unit 3D,-1,Upper West Side,Manhattan,1050000.0
1479,-1.0,1.0,1.0,-1.0,1900,108 W 114th St Apt 3B,-1,Harlem,Manhattan,260000.0
