,sqft,beds,baths,lot_size,year_built,address,Bronx,Brooklyn,Manhattan,Queens,Staten Island,Condo,Land,Multi-Family Home,Single Family Home,sale_price
39,-0.1572640015114696,-0.3563697290196447,0.021314374790351,-0.363571623066118,-1.2436635754825534,89-09 91 St,0,0,0,1,0,0,0,0,1,650000.0
40,-1.0422741994313882,-1.0071621052566917,-1.1988248351470867,-0.363571623066118,-0.800839902727653,48-61 207 St,0,0,0,1,0,0,0,0,1,660000.0
41,0.411385084934813,0.9452150234544489,0.428027444769497,0.2782612371600801,-0.0628004481361527,94 Dalton Ave,0,0,0,0,1,0,0,0,1,850000.0
42,2.8061185616592987,1.5960073996914956,2.054879724686081,1.5693843494818749,0.9999763664756076,15 Carolyn Ct,0,0,0,0,1,0,0,0,1,1525000.0
43,0.4674490793731789,0.9452150234544489,0.428027444769497,0.1887725347273027,0.7047605846390076,951 Bard Ave,0,0,0,0,1,0,0,0,1,757000.0
44,0.3733416601373504,0.294422647217402,0.834740514748643,-0.1077830819457625,1.2066274137612278,39 Wycliff Ln,0,0,0,0,1,0,0,0,1,760000.0
45,-0.7259130879577522,0.294422647217402,-0.3853986951887949,-0.0349492213546408,-0.9484477936459532,320 Jewett Ave,0,0,0,0,1,0,0,0,1,534000.0
46,-0.5096662522669123,-0.3563697290196447,0.021314374790351,-0.2835289503345782,-1.2436635754825534,33 Haughwout Ave,0,0,0,0,1,0,0,0,1,605000.0
47,-0.7979953665213655,-0.3563697290196447,-0.7921117651679408,-0.1875771749483224,0.4390663809860674,264 Giffords Ln,0,0,0,0,1,0,0,0,1,550000.0
48,-0.998223918086958,-0.3563697290196447,-0.7921117651679408,-0.2462419909875876,0.6752390064553475,458 Clifton Ave,0,0,0,0,1,0,0,0,1,518000.0
49,-0.439586259218955,-0.3563697290196447,-0.7921117651679408,-0.2551908612308654,-1.2436635754825534,78-17 86th St,0,0,0,1,0,0,0,0,1,805000.0
50,-0.9661873498364631,-0.3563697290196447,-1.1988248351470867,0.3990709854443297,-0.2104083390544528,349 South Ave,0,0,0,0,1,0,0,0,1,449000.0
51,-0.4696205419537938,-0.3563697290196447,-0.7921117651679408,-0.2835289503345782,-1.2436635754825534,549 E 28th St,0,1,0,0,0,0,0,0,1,749000.0
52,-0.2493691352316421,-1.0071621052566917,-0.3853986951887949,0.0147667244413465,-1.2436635754825534,179 Llewellyn Pl,0,0,0,0,1,0,0,0,1,640000.0
53,-0.4776296840164175,-0.3563697290196447,-0.7921117651679408,-0.0598071942526346,1.0885411010265875,1295 Arden Ave,0,0,0,0,1,0,0,0,1,600000.0
54,-0.9501690657112156,-0.3563697290196447,-1.1988248351470867,-0.5072507064165218,-0.653232011809353,25 Brighton 5th Ln,0,1,0,0,0,0,0,0,1,455000.0
55,3.839297887737756,5.5007616571137765,2.868305864644373,-0.2551908612308654,-0.9189262154622932,70-42 66th St,0,0,0,1,0,0,0,1,0,1275000.0
56,-0.2173325669811473,-0.3563697290196447,0.021314374790351,0.7873525221109918,-0.800839902727653,153 Sampson Ave,0,0,0,0,1,0,0,0,1,629000.0
57,-0.6578353804254508,-0.3563697290196447,-0.3853986951887949,-0.4291966715168215,-0.0628004481361527,112 S Railroad Ave,0,0,0,0,1,0,0,0,1,539000.0
58,-0.6938765197072574,-0.3563697290196447,-1.1988248351470867,-0.4719523849013707,-0.5056241208910529,66-14 Booth St,0,0,0,1,0,0,0,0,1,845000.0
59,-0.6478239528471711,-0.3563697290196447,-0.7921117651679408,-0.3250417650742278,-0.0628004481361527,176 Macfarland Ave,0,0,0,0,1,0,0,0,1,604888.0
60,-0.2573782772942658,0.294422647217402,0.021314374790351,-0.4078188148245469,-0.9484477936459532,122 Avenue N,0,1,0,0,0,0,0,0,1,775000.0
61,3.126484244164247,-0.3563697290196447,1.648166654706935,1.4068132067289956,1.708494242883448,101 Manee Ave,0,0,0,0,1,0,0,0,1,1500000.0
62,1.3844958455435925,-0.3563697290196447,0.021314374790351,2.776590325984357,-0.800839902727653,25 Carlton Pl,0,0,0,0,1,0,0,0,1,1400000.0
63,0.3793485166843182,0.294422647217402,0.834740514748643,0.0893406431353277,1.708494242883448,246 Crown Ave,0,0,0,0,1,0,0,0,1,979999.0
64,-0.1762857139102008,-1.0071621052566917,-1.1988248351470867,-0.2551908612308654,-0.2104083390544528,66-53 Alderton St,0,0,0,1,0,0,0,0,1,770000.0
65,-0.5016571102042886,0.294422647217402,-0.3853986951887949,1.202977828965447,-1.5388793573191537,1598 Richmond Ave,0,0,0,0,1,0,0,0,1,715000.0
66,0.2832388119328338,-0.3563697290196447,0.834740514748643,-0.2785573557549795,1.1475842573939077,70 Ambassador Ln,0,0,0,0,1,0,0,0,1,670000.0
67,-0.4776296840164175,-0.3563697290196447,0.021314374790351,-0.4326767877225406,1.0885411010265875,137 Grimsby St,0,0,0,0,1,0,0,0,1,400000.0
68,-0.653830809394139,-0.3563697290196447,-0.3853986951887949,-0.4575347606205344,-0.9484477936459532,2045 Ford St,0,1,0,0,0,0,0,0,1,725000.0
69,-0.2934194165760724,-0.3563697290196447,-1.1988248351470867,-0.2338130045385907,-1.0960556845642533,436 Clove Rd,0,0,0,0,1,0,0,0,1,500000.0
70,0.0229416948975636,0.294422647217402,-0.3853986951887949,-0.4719523849013707,-1.8636167173394136,687 Madison St,0,1,0,0,0,0,0,1,0,1275000.0
71,0.5675633551559751,-0.3563697290196447,0.428027444769497,0.064482670237334,0.7342821628226676,988 Rathbun Ave,0,0,0,0,1,0,0,0,1,895000.0
72,0.8238559011599335,0.294422647217402,0.021314374790351,0.2882044263192777,1.1475842573939077,171 Manhattan St,0,0,0,0,1,0,0,0,1,999900.0
73,0.3232845222459523,0.294422647217402,0.021314374790351,0.1104699200986224,1.1180626792102475,3397 Richmond Ave,0,0,0,0,1,0,0,0,1,920000.0
74,0.5645599268824912,0.294422647217402,0.834740514748643,0.2136305076252964,0.2324153337004473,484 Ashworth Ave,0,0,0,0,1,0,0,0,1,804000.0
75,-0.4816342550477294,0.294422647217402,-0.7921117651679408,0.0296815081801428,-1.2436635754825534,57 Allen Ct,0,0,0,0,1,0,0,0,1,690000.0
76,-0.757949656208247,-1.0071621052566917,0.428027444769497,0.8847957758711273,-1.0960556845642533,31 Frank Ct,0,1,0,0,0,0,0,0,1,850000.0
77,0.5315222158741685,-0.3563697290196447,0.428027444769497,0.2086589130456977,-1.2436635754825534,42 Pearsall St,0,0,0,0,1,0,0,0,1,685000.0
78,0.4203953697552647,0.294422647217402,-0.7921117651679408,-0.284523269250498,0.7047605846390076,20 Dina Ct,0,0,0,0,1,0,0,0,1,710000.0
79,0.3192799512146405,-0.3563697290196447,-0.3853986951887949,0.0893406431353277,-1.8045735609720932,41 Cannon Ave,0,0,0,0,1,0,0,0,1,680000.0
80,-0.6217942411436441,-0.3563697290196447,-0.3853986951887949,-0.0759648766363305,-1.0960556845642533,13 Howard Ct,0,0,0,0,1,0,0,0,1,443000.0
